Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-59000,3.016505718231201,0.004852424841374159,0.12483308464288712,0.12486782670021057,0.010181278921663761
checkpoint-60000,3.0309665203094482,0.004879579413682222,0.12532782554626465,0.12536287307739258,0.010321262292563915
checkpoint-61000,3.0577030181884766,0.0049100411124527454,0.12620732188224792,0.12624220550060272,0.010499024763703346
checkpoint-62000,3.085035562515259,0.0049339719116687775,0.1270618587732315,0.1270962953567505,0.010674364864826202
checkpoint-63000,3.1099047660827637,0.0049481638707220554,0.12780269980430603,0.12783649563789368,0.010820679366588593
checkpoint-64000,3.132680892944336,0.004958508536219597,0.12844979763031006,0.12848293781280518,0.01096839178353548
checkpoint-65000,3.1531894207000732,0.00496632931753993,0.12901370227336884,0.12904615700244904,0.011097345501184464
checkpoint-66000,3.1718709468841553,0.0049716695211827755,0.1295129954814911,0.12954476475715637,0.011225340887904167
checkpoint-67000,3.18800950050354,0.0049733747728168964,0.12993523478507996,0.12996630370616913,0.011338580399751663
checkpoint-68000,3.203538417816162,0.004973575007170439,0.1303437203168869,0.13037410378456116,0.011464429087936878
checkpoint-69000,3.2179441452026367,0.004969109781086445,0.13072282075881958,0.1307523399591446,0.011595867574214935
checkpoint-70000,3.2314674854278564,0.004962916951626539,0.13108323514461517,0.13111187517642975,0.011710908263921738
checkpoint-71000,3.243441104888916,0.004950688686221838,0.13140347599983215,0.13143107295036316,0.011834449134767056
checkpoint-72000,3.254625082015991,0.004934062249958515,0.13170336186885834,0.13172978162765503,0.011960386298596859
checkpoint-73000,3.2652695178985596,0.004912561737000942,0.13199482858181,0.13201995193958282,0.01206250675022602
checkpoint-74000,3.25144100189209,0.004884428344666958,0.1315697431564331,0.1315949559211731,0.011902020312845707
checkpoint-75000,3.1909008026123047,0.004733618348836899,0.12939783930778503,0.1294199526309967,0.011417383328080177
checkpoint-76000,3.145601749420166,0.004629830364137888,0.12793408334255219,0.1279541254043579,0.01137504167854786
checkpoint-77000,3.1337945461273193,0.0045762392692267895,0.12773145735263824,0.12774991989135742,0.011501145549118519
checkpoint-78000,3.1056830883026123,0.004530599806457758,0.12719066441059113,0.12720845639705658,0.01122599933296442
checkpoint-79000,3.1004114151000977,0.004494257736951113,0.1271691769361496,0.12718573212623596,0.011287955567240715
checkpoint-80000,3.1157472133636475,0.004479038994759321,0.12784172594547272,0.12785689532756805,0.011476033367216587
checkpoint-81000,3.1380562782287598,0.00446699745953083,0.12868042290210724,0.12869411706924438,0.011664135381579399
checkpoint-82000,3.1611695289611816,0.004448466468602419,0.12948520481586456,0.12949714064598083,0.011769924312829971
checkpoint-83000,3.18129301071167,0.004422327969223261,0.130144402384758,0.13015449047088623,0.011939295567572117
checkpoint-84000,3.1982810497283936,0.004387789871543646,0.13067594170570374,0.130684033036232,0.012078729458153248
checkpoint-85000,3.2130253314971924,0.004349383991211653,0.1311173290014267,0.1311233788728714,0.012225309386849403
checkpoint-86000,3.2252182960510254,0.004307115450501442,0.13146021962165833,0.13146427273750305,0.012349513359367847
checkpoint-87000,3.1540963649749756,0.00414501316845417,0.1289786547422409,0.12897999584674835,0.01114619243890047
checkpoint-88000,3.0955545902252197,0.004015771672129631,0.126960888504982,0.1269603818655014,0.010796822607517242
checkpoint-89000,3.0642833709716797,0.003951136022806168,0.12607334554195404,0.12607179582118988,0.010824492201209068
checkpoint-90000,3.0663559436798096,0.003926038276404142,0.12634944915771484,0.12634679675102234,0.010986559092998505
checkpoint-91000,3.0834271907806396,0.003926959820091724,0.12706807255744934,0.12706461548805237,0.011152803897857666
checkpoint-92000,3.107131242752075,0.003943861462175846,0.12792032957077026,0.1279163807630539,0.011304856278002262
checkpoint-93000,3.134833812713623,0.003972839564085007,0.12882710993289948,0.12882296741008759,0.011439669877290726
checkpoint-94000,3.165973424911499,0.004011102952063084,0.12978512048721313,0.12978099286556244,0.011560605838894844
checkpoint-95000,3.1986069679260254,0.004053753335028887,0.13075809180736542,0.13075405359268188,0.0116655882447958
checkpoint-96000,3.228667736053467,0.004095347132533789,0.13164269924163818,0.13163885474205017,0.011753065511584282
checkpoint-97000,3.252629518508911,0.004129652865231037,0.1323469877243042,0.1323433369398117,0.011817162856459618
checkpoint-98000,3.2679343223571777,0.004151816479861736,0.13279974460601807,0.13279621303081512,0.011854927986860275
checkpoint-99000,3.274519681930542,0.004161125514656305,0.1329965442419052,0.13299305737018585,0.01187184825539589
checkpoint-100000,3.2755541801452637,0.004162606783211231,0.1330277919769287,0.13302432000637054,0.01187462080270052
