Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-80000,2.6913530826568604,0.006059285718947649,0.1055770143866539,0.10569349676370621,0.011604511179029942
checkpoint-81000,2.6716697216033936,0.006044770125299692,0.10500640422105789,0.1051231250166893,0.010844326578080654
checkpoint-82000,2.6843132972717285,0.006117037497460842,0.10528936237096786,0.10540929436683655,0.010862826369702816
checkpoint-83000,2.688133716583252,0.006167815066874027,0.10533086955547333,0.10545345395803452,0.011069615371525288
checkpoint-84000,2.689851999282837,0.006222833413630724,0.10532602667808533,0.10545165836811066,0.011276722885668278
checkpoint-85000,2.690340042114258,0.006283152848482132,0.10529457032680511,0.10542367398738861,0.011470407247543335
checkpoint-86000,2.690203905105591,0.0063485922291874886,0.1052529439330101,0.1053859069943428,0.011661713942885399
checkpoint-87000,2.6891441345214844,0.006415214855223894,0.1051890105009079,0.10532593727111816,0.011873257346451283
checkpoint-88000,2.687199354171753,0.0064806160517036915,0.10510504245758057,0.10524597764015198,0.012100424617528915
checkpoint-89000,2.6845462322235107,0.006542569492012262,0.10501313954591751,0.1051580011844635,0.012319008819758892
checkpoint-90000,2.6818623542785645,0.006605476140975952,0.10493522137403488,0.10508406907320023,0.012547668069601059
checkpoint-91000,2.68002986907959,0.0066640437580645084,0.10489709675312042,0.10504965484142303,0.012755452655255795
checkpoint-92000,2.6833560466766357,0.0067283837124705315,0.10501564294099808,0.10517189651727676,0.012942678295075893
checkpoint-93000,2.694340944290161,0.006800450384616852,0.10535307228565216,0.10551287978887558,0.013086908496916294
checkpoint-94000,2.714317798614502,0.006885312031954527,0.10594736039638519,0.10611085593700409,0.013135292567312717
checkpoint-95000,2.7416751384735107,0.006982629653066397,0.10676071792840958,0.10692808032035828,0.01306947786360979
checkpoint-96000,2.7703216075897217,0.007074576802551746,0.10761827230453491,0.10778909921646118,0.012927435338497162
