Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-76000,0.5115633606910706,0.01579442247748375,0.1774006336927414,0.17778323590755463,0.02945900522172451
checkpoint-77000,0.5028337836265564,0.015867607668042183,0.177348792552948,0.17771710455417633,0.02957879565656185
checkpoint-78000,0.4952789545059204,0.016285166144371033,0.17837713658809662,0.1787659078836441,0.029798325151205063
checkpoint-79000,0.4877677857875824,0.01663239113986492,0.1789112538099289,0.17932553589344025,0.029914360493421555
checkpoint-80000,0.47544652223587036,0.016743246465921402,0.17886380851268768,0.17928922176361084,0.029954448342323303
checkpoint-81000,0.4633010923862457,0.016806529834866524,0.17897935211658478,0.17941069602966309,0.029964705929160118
checkpoint-82000,0.4524719715118408,0.016729649156332016,0.17909403145313263,0.1795165091753006,0.030015509575605392
checkpoint-83000,0.44347718358039856,0.016543569043278694,0.17922410368919373,0.17962577939033508,0.030007898807525635
checkpoint-84000,0.4362506866455078,0.01618070714175701,0.17913958430290222,0.17950236797332764,0.02998126856982708
checkpoint-85000,0.430476576089859,0.01567148230969906,0.17916733026504517,0.17947140336036682,0.029861537739634514
checkpoint-86000,0.42876434326171875,0.015095722861588001,0.17938870191574097,0.1796264499425888,0.029729975387454033
checkpoint-87000,0.4312951862812042,0.01440356858074665,0.17940360307693481,0.17956657707691193,0.02963327243924141
checkpoint-88000,0.43441158533096313,0.013765860348939896,0.17938794195652008,0.17948591709136963,0.029589852318167686
checkpoint-89000,0.43815168738365173,0.013178281486034393,0.17900840938091278,0.1790507584810257,0.029517030343413353
checkpoint-90000,0.4463043212890625,0.012735516764223576,0.17868658900260925,0.17868803441524506,0.02944205328822136
checkpoint-91000,0.4623812139034271,0.012401285581290722,0.17887058854103088,0.17883652448654175,0.029340548440814018
checkpoint-92000,0.48641711473464966,0.012136642821133137,0.17923924326896667,0.17917439341545105,0.029240569099783897
checkpoint-93000,0.5151647925376892,0.011844901368021965,0.17943574488162994,0.17934134602546692,0.029231201857328415
checkpoint-94000,0.5472177267074585,0.011626687832176685,0.17983849346637726,0.17972078919410706,0.02927282638847828
checkpoint-95000,0.5811788439750671,0.011509977281093597,0.18010292947292328,0.1799737513065338,0.029431108385324478
checkpoint-96000,0.6154576539993286,0.011533263139426708,0.18034657835960388,0.1802176982164383,0.02969040907919407
checkpoint-97000,0.6471085548400879,0.01162838563323021,0.18070462346076965,0.18058136105537415,0.029975656419992447
checkpoint-98000,0.6681660413742065,0.011669921688735485,0.1805306226015091,0.18041160702705383,0.03009250946342945
checkpoint-99000,0.6775378584861755,0.011677229776978493,0.1803400218486786,0.18022246658802032,0.03012760728597641
checkpoint-100000,0.6790249347686768,0.011677505448460579,0.1803065687417984,0.18018922209739685,0.030132019892334938
